Number of Records,Year_Coal,Value_Coal,Countries
1,01/01/2002,0.776163462,Uzbekistan
1,01/01/2002,1.210796,Iran
1,01/01/2002,0,Iraq
1,01/01/2002,7.632028,Israel
1,01/01/2002,0.000281972,Kuwait
1,01/01/2002,0.000335772,Oman
1,01/01/2002,0,Qatar
1,01/01/2002,0.0123992,Saudi Arabia
1,01/01/2002,0.094282,United Arab Emirates
1,01/01/2002,0.735,Algeria
1,01/01/2002,0.820475,Egypt
1,01/01/2002,3.394,Morocco
1,01/01/2002,71.246613212,South Africa
1,01/01/2002,3.059386231,Eastern Africa
1,01/01/2002,51.487063249,Australia
1,01/01/2002,0.36536,Bangladesh
1,01/01/2002,814.054818338,China
1,01/01/2002,5.330061145,China Hong Kong SAR
1,01/01/2002,173.126065878,India
1,01/01/2002,17.239981363,Indonesia
1,01/01/2002,103.8614,Japan
1,01/01/2002,3.642,Malaysia
1,01/01/2002,1.368754886,New Zealand
1,01/01/2002,2.36,Pakistan
1,01/01/2002,3.5704232,Philippines
1,01/01/2002,0.006735,Singapore
1,01/01/2002,49.1307,South Korea
1,01/01/2002,0.0108801,Sri Lanka
1,01/01/2002,31.375862,Taiwan
1,01/01/2002,9.367317407,Thailand
1,01/01/2002,5.85125016,Vietnam
1,01/01/2003,31.925695042,Canada
1,01/01/2003,8.883780978,Mexico
1,01/01/2003,534.354027806,US
1,01/01/2003,0.480985781,Argentina
1,01/01/2003,12.8476981,Brazil
1,01/01/2003,2.4291,Chile
1,01/01/2003,2.426898684,Colombia
1,01/01/2003,0,Ecuador
1,01/01/2003,0.839686634,Peru
1,01/01/2003,0,Trinidad & Tobago
1,01/01/2003,0.043071,Venezuela
1,01/01/2003,4.088365804,Austria
1,01/01/2003,6.023138,Belgium
1,01/01/2003,7.396245,Bulgaria
1,01/01/2003,0.649689,Croatia
1,01/01/2003,0.044,Cyprus
1,01/01/2003,20.767138,Czech Republic
1,01/01/2003,5.7337,Denmark
1,01/01/2003,3.145571,Estonia
1,01/01/2003,8.219475494,Finland
1,01/01/2003,13.583779,France
1,01/01/2003,87.155625681,Germany
1,01/01/2003,9.02214,Greece
1,01/01/2003,3.629448,Hungary
1,01/01/2003,0.100315277,Iceland
1,01/01/2003,2.5495,Ireland
1,01/01/2003,14.815051,Italy
1,01/01/2003,0.0888,Latvia
1,01/01/2003,0.1745,Lithuania
1,01/01/2003,0.0566,Luxembourg
1,01/01/2003,8.598452279,Netherlands
1,01/01/2003,1.479403,North Macedonia
1,01/01/2003,0.7490592,Norway
1,01/01/2003,56.1389,Poland
1,01/01/2003,3.350634,Portugal
1,01/01/2003,9.167452,Romania
1,01/01/2003,4.642357,Slovakia
1,01/01/2003,1.487647,Slovenia
1,01/01/2003,20.129,Spain
1,01/01/2003,2.927195,Sweden
1,01/01/2003,0.136381007,Switzerland
1,01/01/2003,20.816,Turkey
1,01/01/2003,40.45326,Ukraine
1,01/01/2003,38.1039,United Kingdom
1,01/01/2003,0.003,Azerbaijan
1,01/01/2003,0.634288184,Belarus
1,01/01/2003,24.9452,Kazakhstan
1,01/01/2003,104.2487964,Russian Federation
1,01/01/2003,0,Turkmenistan
1,01/01/2003,,USSR
1,01/01/2003,0.534544761,Uzbekistan
1,01/01/2003,1.31188,Iran
1,01/01/2003,0,Iraq
1,01/01/2003,7.909547,Israel
1,01/01/2003,9.37122e-05,Kuwait
1,01/01/2003,0,Oman
1,01/01/2003,0,Qatar
1,01/01/2003,0.0157808,Saudi Arabia
1,01/01/2003,0.11092,United Arab Emirates
1,01/01/2003,0.606,Algeria
1,01/01/2003,0.850735,Egypt
1,01/01/2003,3.2726,Morocco
1,01/01/2003,79.18883983,South Africa
1,01/01/2003,2.511299682,Eastern Africa
1,01/01/2003,52.961669392,Australia
1,01/01/2003,0.349366,Bangladesh
1,01/01/2003,970.16840743,China
1,01/01/2003,6.759697143,China Hong Kong SAR
1,01/01/2003,181.325696611,India
1,01/01/2003,23.142509272,Indonesia
1,01/01/2003,106.7291,Japan
1,01/01/2003,5.316,Malaysia
1,01/01/2003,1.975445449,New Zealand
1,01/01/2003,2.997886063,Pakistan
1,01/01/2003,3.7160024,Philippines
1,01/01/2003,0.008756,Singapore
1,01/01/2003,51.1244,South Korea
1,01/01/2003,0.0597492,Sri Lanka
1,01/01/2003,33.414504,Taiwan
1,01/01/2003,9.567686301,Thailand
1,01/01/2003,6.812277389,Vietnam
1,01/01/2004,29.996918888,Canada
1,01/01/2004,9.090258097,Mexico
1,01/01/2004,537.831661288,US
1,01/01/2004,0.81855713,Argentina
1,01/01/2004,13.470067661,Brazil
1,01/01/2004,2.813706539,Chile
1,01/01/2004,2.1237073,Colombia
1,01/01/2004,0,Ecuador
1,01/01/2004,0.907948791,Peru
1,01/01/2004,0,Trinidad & Tobago
1,01/01/2004,0,Venezuela
1,01/01/2004,4.004841488,Austria
1,01/01/2004,5.602263,Belgium
1,01/01/2004,7.067615,Bulgaria
1,01/01/2004,0.689903,Croatia
1,01/01/2004,0.044,Cyprus
1,01/01/2004,20.798653,Czech Republic
1,01/01/2004,4.395,Denmark
1,01/01/2004,3.225766,Estonia
1,01/01/2004,7.384303048,Finland
1,01/01/2004,12.931079,France
1,01/01/2004,84.962167885,Germany
1,01/01/2004,9.248326,Greece
1,01/01/2004,3.441429,Hungary
1,01/01/2004,0.105092195,Iceland
1,01/01/2004,2.381983616,Ireland
1,01/01/2004,16.596107,Italy
1,01/01/2004,0.0672,Latvia
1,01/01/2004,0.1687,Lithuania
1,01/01/2004,0.0795,Luxembourg
1,01/01/2004,8.47902933,Netherlands
1,01/01/2004,1.40586,North Macedonia
1,01/01/2004,0.845712,Norway
1,01/01/2004,54.48922805,Poland
1,01/01/2004,3.314971,Portugal
1,01/01/2004,9.014778,Romania
1,01/01/2004,4.553473,Slovakia
1,01/01/2004,1.512486,Slovenia
1,01/01/2004,21.049,Spain
1,01/01/2004,3.01159,Sweden
1,01/01/2004,0.129454476,Switzerland
1,01/01/2004,22.086,Turkey
1,01/01/2004,39.28144,Ukraine
1,01/01/2004,36.620078307,United Kingdom
1,01/01/2004,0.00092,Azerbaijan
1,01/01/2004,0.621318834,Belarus
1,01/01/2004,26.5909,Kazakhstan
1,01/01/2004,99.8926852,Russian Federation
1,01/01/2004,0,Turkmenistan
1,01/01/2004,,USSR
1,01/01/2004,0.775056144,Uzbekistan
1,01/01/2004,1.373278,Iran
1,01/01/2004,0,Iraq
1,01/01/2004,7.985691,Israel
1,01/01/2004,8.47026e-05,Kuwait
1,01/01/2004,0.001625535,Oman
1,01/01/2004,0,Qatar
1,01/01/2004,0.01409,Saudi Arabia
1,01/01/2004,0.125709,United Arab Emirates
1,01/01/2004,0.723,Algeria
1,01/01/2004,0.86952,Egypt
1,01/01/2004,3.62,Morocco
1,01/01/2004,86.767570622,South Africa
1,01/01/2004,3.074196867,Eastern Africa
1,01/01/2004,55.187454681,Australia
1,01/01/2004,0.349866,Bangladesh
1,01/01/2004,1131.150447456,China
1,01/01/2004,6.311813318,China Hong Kong SAR
1,01/01/2004,192.908381742,India
1,01/01/2004,21.261522745,Indonesia
1,01/01/2004,109.5531,Japan
1,01/01/2004,6.632,Malaysia
1,01/01/2004,2.041157253,New Zealand
1,01/01/2004,3.348841082,Pakistan
1,01/01/2004,4.0393562,Philippines
1,01/01/2004,0.006915,Singapore
1,01/01/2004,53.1984,South Korea
1,01/01/2004,0.0157185,Sri Lanka
1,01/01/2004,34.698004,Taiwan
1,01/01/2004,10.71993858,Thailand
1,01/01/2004,8.92779832,Vietnam
1,01/01/2005,30.051160791,Canada
1,01/01/2005,11.472873937,Mexico
1,01/01/2005,545.740059379,US
1,01/01/2005,0.94253181,Argentina
1,01/01/2005,12.990937451,Brazil
1,01/01/2005,2.757532971,Chile
1,01/01/2005,1.33812055,Colombia
1,01/01/2005,0,Ecuador
1,01/01/2005,0.921467469,Peru
1,01/01/2005,0,Trinidad & Tobago
1,01/01/2005,0.03723,Venezuela
1,01/01/2005,3.992953372,Austria
1,01/01/2005,5.147528,Belgium
1,01/01/2005,6.922609,Bulgaria
1,01/01/2005,0.683675,Croatia
1,01/01/2005,0.044,Cyprus
1,01/01/2005,20.094318,Czech Republic
1,01/01/2005,3.708204201,Denmark
1,01/01/2005,3.092443,Estonia
1,01/01/2005,4.743670584,Finland
1,01/01/2005,13.429452,France
1,01/01/2005,81.288670928,Germany
1,01/01/2005,9.122803,Greece
1,01/01/2005,3.060499,Hungary
1,01/01/2005,0.100315277,Iceland
1,01/01/2005,2.647,Ireland
1,01/01/2005,16.468919,Italy
1,01/01/2005,0.0809,Latvia
1,01/01/2005,0.1848,Lithuania
1,01/01/2005,0.0776,Luxembourg
1,01/01/2005,8.096875896,Netherlands
1,01/01/2005,1.458817,North Macedonia
1,01/01/2005,0.7222112,Norway
1,01/01/2005,55.118061527,Poland
1,01/01/2005,3.335867,Portugal
1,01/01/2005,8.596919,Romania
1,01/01/2005,4.221313,Slovakia
1,01/01/2005,1.517696,Slovenia
1,01/01/2005,20.513,Spain
1,01/01/2005,2.752805,Sweden
1,01/01/2005,0.144262922,Switzerland
1,01/01/2005,22.157,Turkey
1,01/01/2005,37.52056,Ukraine
1,01/01/2005,37.429276223,United Kingdom
1,01/01/2005,0.00322,Azerbaijan
1,01/01/2005,0.686143918,Belarus
1,01/01/2005,26.8849,Kazakhstan
1,01/01/2005,94.5746032,Russian Federation
1,01/01/2005,0,Turkmenistan
1,01/01/2005,,USSR
1,01/01/2005,0.916931865,Uzbekistan
1,01/01/2005,1.556558,Iran
1,01/01/2005,0,Iraq
1,01/01/2005,7.9395582,Israel
1,01/01/2005,0,Kuwait
1,01/01/2005,0.000303598,Oman
1,01/01/2005,0,Qatar
1,01/01/2005,0.027972595,Saudi Arabia
1,01/01/2005,0.145428,United Arab Emirates
1,01/01/2005,0.594,Algeria
1,01/01/2005,0.850735,Egypt
1,01/01/2005,3.796,Morocco
1,01/01/2005,79.988309308,South Africa
1,01/01/2005,2.832069458,Eastern Africa
1,01/01/2005,54.869210517,Australia
1,01/01/2005,0.480817,Bangladesh
1,01/01/2005,1324.600665418,China
1,01/01/2005,6.866915066,China Hong Kong SAR
1,01/01/2005,211.187439069,India
1,01/01/2005,24.366334948,Indonesia
1,01/01/2005,114.038414478,Japan
1,01/01/2005,6.889,Malaysia
1,01/01/2005,2.272353561,New Zealand
1,01/01/2005,3.723690152,Pakistan
1,01/01/2005,4.588393222,Philippines
1,01/01/2005,0.0084,Singapore
1,01/01/2005,54.7955,South Korea
1,01/01/2005,0.0584262,Sri Lanka
1,01/01/2005,35.309972,Taiwan
1,01/01/2005,11.5874577,Thailand
1,01/01/2005,9.259938856,Vietnam
1,01/01/2006,29.163896054,Canada
1,01/01/2006,12.312836271,Mexico
1,01/01/2006,537.375971053,US
1,01/01/2006,0.853294977,Argentina
1,01/01/2006,12.809456042,Brazil
1,01/01/2006,3.442689075,Chile
1,01/01/2006,3.811697654,Colombia
1,01/01/2006,0,Ecuador
1,01/01/2006,0.784011656,Peru
1,01/01/2006,0,Trinidad & Tobago
1,01/01/2006,0.247473,Venezuela
1,01/01/2006,3.989507353,Austria
1,01/01/2006,5.079686,Belgium
1,01/01/2006,7.029215,Bulgaria
1,01/01/2006,0.634678,Croatia
1,01/01/2006,0.030176801,Cyprus
1,01/01/2006,20.806128,Czech Republic
1,01/01/2006,5.626976452,Denmark
1,01/01/2006,2.930539,Estonia
1,01/01/2006,7.407901022,Finland
1,01/01/2006,12.409079,France
1,01/01/2006,84.549550057,Germany
1,01/01/2006,8.401326,Greece
1,01/01/2006,3.072136,Hungary
1,01/01/2006,0.102703736,Iceland
1,01/01/2006,2.388,Ireland
1,01/01/2006,16.673365,Italy
1,01/01/2006,0.0867,Latvia
1,01/01/2006,0.251,Lithuania
1,01/01/2006,0.0926,Luxembourg
1,01/01/2006,7.714722461,Netherlands
1,01/01/2006,1.417616,North Macedonia
1,01/01/2006,0.6195176,Norway
1,01/01/2006,57.401882106,Poland
1,01/01/2006,3.303066,Portugal
1,01/01/2006,9.738098,Romania
1,01/01/2006,4.402294,Slovakia
1,01/01/2006,1.547583,Slovenia
1,01/01/2006,17.908,Spain
1,01/01/2006,3.03954,Sweden
1,01/01/2006,0.155727525,Switzerland
1,01/01/2006,26.168,Turkey
1,01/01/2006,39.82246,Ukraine
1,01/01/2006,40.932318671,United Kingdom
1,01/01/2006,0.00322,Azerbaijan
1,01/01/2006,0.614332756,Belarus
1,01/01/2006,28.3374,Kazakhstan
1,01/01/2006,97.0217262,Russian Federation
1,01/01/2006,0,Turkmenistan
1,01/01/2006,,USSR
1,01/01/2006,0.81307464,Uzbekistan
1,01/01/2006,1.502474,Iran
1,01/01/2006,0,Iraq
1,01/01/2006,7.849279753,Israel
1,01/01/2006,0.00233427,Kuwait
1,01/01/2006,0.000916346,Oman
1,01/01/2006,0,Qatar
1,01/01/2006,0.019822376,Saudi Arabia
1,01/01/2006,0.281614,United Arab Emirates
1,01/01/2006,0.882,Algeria
1,01/01/2006,0.85121,Egypt
1,01/01/2006,3.86,Morocco
1,01/01/2006,81.472735566,South Africa
1,01/01/2006,2.306627203,Eastern Africa
1,01/01/2006,56.355319251,Australia
1,01/01/2006,0.47132,Bangladesh
1,01/01/2006,1454.718980134,China
1,01/01/2006,6.855904271,China Hong Kong SAR
1,01/01/2006,219.296782602,India
1,01/01/2006,28.870834387,Indonesia
1,01/01/2006,112.348449625,Japan
1,01/01/2006,7.298,Malaysia
1,01/01/2006,2.237444975,New Zealand
1,01/01/2006,3.968437777,Pakistan
1,01/01/2006,5.02,Philippines
1,01/01/2006,0.005,Singapore
1,01/01/2006,56.6524,South Korea
1,01/01/2006,0.0438228,Sri Lanka
1,01/01/2006,37.034199,Taiwan
1,01/01/2006,12.366161826,Thailand
1,01/01/2006,5.63466792,Vietnam
1,01/01/2007,30.286447884,Canada
1,01/01/2007,11.314165974,Mexico
1,01/01/2007,544.613054956,US
1,01/01/2007,1.234768796,Argentina
1,01/01/2007,13.574524638,Brazil
1,01/01/2007,4.086119577,Chile
1,01/01/2007,3.356142643,Colombia
1,01/01/2007,0,Ecuador
1,01/01/2007,1.035158116,Peru
1,01/01/2007,0,Trinidad & Tobago
1,01/01/2007,0.138701,Venezuela
1,01/01/2007,3.857230731,Austria
1,01/01/2007,4.642023,Belgium
1,01/01/2007,7.907957,Bulgaria
1,01/01/2007,0.689049,Croatia
1,01/01/2007,0.027404875,Cyprus
1,01/01/2007,20.76653,Czech Republic
1,01/01/2007,4.652477298,Denmark
1,01/01/2007,3.53239,Estonia
1,01/01/2007,6.995103659,Finland
1,01/01/2007,12.846858,France
1,01/01/2007,86.697052809,Germany
1,01/01/2007,8.857815,Greece
1,01/01/2007,3.124207,Hungary
1,01/01/2007,0.109869112,Iceland
1,01/01/2007,2.332,Ireland
1,01/01/2007,16.324018,Italy
1,01/01/2007,0.1072,Latvia
1,01/01/2007,0.2495,Lithuania
1,01/01/2007,0.0784,Luxembourg
1,01/01/2007,8.407375561,Netherlands
1,01/01/2007,1.45466,North Macedonia
1,01/01/2007,0.681268,Norway
1,01/01/2007,55.947549441,Poland
1,01/01/2007,2.875081,Portugal
1,01/01/2007,9.82018,Romania
1,01/01/2007,3.944973,Slovakia
1,01/01/2007,1.573135,Slovenia
1,01/01/2007,20.037,Spain
1,01/01/2007,2.832143,Sweden
1,01/01/2007,0.174357505,Switzerland
1,01/01/2007,29.464,Turkey
1,01/01/2007,39.75894,Ukraine
1,01/01/2007,38.387546992,United Kingdom
1,01/01/2007,0.004929779,Azerbaijan
1,01/01/2007,0.694774213,Belarus
1,01/01/2007,31.1388,Kazakhstan
1,01/01/2007,93.916039,Russian Federation
1,01/01/2007,0,Turkmenistan
1,01/01/2007,,USSR
1,01/01/2007,0.978866139,Uzbekistan
1,01/01/2007,1.566242,Iran
1,01/01/2007,0,Iraq
1,01/01/2007,8.027483744,Israel
1,01/01/2007,0.000397275,Kuwait
1,01/01/2007,0.003551599,Oman
1,01/01/2007,0,Qatar
1,01/01/2007,0.055475148,Saudi Arabia
1,01/01/2007,0.135569,United Arab Emirates
1,01/01/2007,0.757,Algeria
1,01/01/2007,0.773784,Egypt
1,01/01/2007,3.23268,Morocco
1,01/01/2007,83.661002776,South Africa
1,01/01/2007,2.388270302,Eastern Africa
1,01/01/2007,55.866584201,Australia
1,01/01/2007,0.618263,Bangladesh
1,01/01/2007,1584.171361563,China
1,01/01/2007,7.48048629,China Hong Kong SAR
1,01/01/2007,240.031567739,India
1,01/01/2007,36.2218122,Indonesia
1,01/01/2007,117.707772614,Japan
1,01/01/2007,8.847,Malaysia
1,01/01/2007,1.695701153,New Zealand
1,01/01/2007,5.43123525,Pakistan
1,01/01/2007,5.4,Philippines
1,01/01/2007,0.0081,Singapore
1,01/01/2007,59.653,South Korea
1,01/01/2007,0.0427518,Sri Lanka
1,01/01/2007,38.76637,Taiwan
1,01/01/2007,13.89752606,Thailand
1,01/01/2007,6.16407895,Vietnam
1,01/01/2008,29.399039839,Canada
1,01/01/2008,10.107076502,Mexico
1,01/01/2008,535.946226483,US
1,01/01/2008,1.506110811,Argentina
1,01/01/2008,13.768904168,Brazil
1,01/01/2008,4.369520265,Chile
1,01/01/2008,4.440421354,Colombia
1,01/01/2008,0,Ecuador
1,01/01/2008,0.923019968,Peru
1,01/01/2008,0,Trinidad & Tobago
1,01/01/2008,0.140892,Venezuela
1,01/01/2008,3.81052527,Austria
1,01/01/2008,4.584356,Belgium
1,01/01/2008,7.537818,Bulgaria
1,01/01/2008,0.709103,Croatia
1,01/01/2008,0.022415408,Cyprus
1,01/01/2008,19.694721,Czech Republic
1,01/01/2008,4.097595393,Denmark
1,01/01/2008,3.362798,Estonia
1,01/01/2008,5.334790293,Finland
1,01/01/2008,12.073,France
1,01/01/2008,80.12108608,Germany
1,01/01/2008,8.337855,Greece
1,01/01/2008,3.034731,Hungary
1,01/01/2008,0.095538359,Iceland
1,01/01/2008,2.282,Ireland
1,01/01/2008,15.795435,Italy
1,01/01/2008,0.1062,Latvia
1,01/01/2008,0.2117,Lithuania
1,01/01/2008,0.0749,Luxembourg
1,01/01/2008,7.953568358,Netherlands
1,01/01/2008,1.490789,North Macedonia
1,01/01/2008,0.7020752,Norway
1,01/01/2008,55.217755804,Poland
1,01/01/2008,2.516021,Portugal
1,01/01/2008,9.448604,Romania
1,01/01/2008,3.93424,Slovakia
1,01/01/2008,1.515656,Slovenia
1,01/01/2008,13.504,Spain
1,01/01/2008,2.832953,Sweden
1,01/01/2008,0.156682908,Switzerland
1,01/01/2008,29.596,Turkey
1,01/01/2008,41.798,Ukraine
1,01/01/2008,35.615104786,United Kingdom
1,01/01/2008,0.003697334,Azerbaijan
1,01/01/2008,0.647691648,Belarus
1,01/01/2008,33.78767,Kazakhstan
1,01/01/2008,100.7183142,Russian Federation
1,01/01/2008,0,Turkmenistan
1,01/01/2008,,USSR
1,01/01/2008,0.980054691,Uzbekistan
1,01/01/2008,1.172823,Iran
1,01/01/2008,0,Iraq
1,01/01/2008,7.89938042,Israel
1,01/01/2008,0.000671977,Kuwait
1,01/01/2008,0.014218142,Oman
1,01/01/2008,0,Qatar
1,01/01/2008,0.064180514,Saudi Arabia
1,01/01/2008,0.343236,United Arab Emirates
1,01/01/2008,0.757,Algeria
1,01/01/2008,0.696323,Egypt
1,01/01/2008,3.66432,Morocco
1,01/01/2008,93.336417798,South Africa
1,01/01/2008,1.771145181,Eastern Africa
1,01/01/2008,58.237670437,Australia
1,01/01/2008,0.641255,Bangladesh
1,01/01/2008,1609.279503318,China
1,01/01/2008,6.854829464,China Hong Kong SAR
1,01/01/2008,259.270658051,India
1,01/01/2008,31.509648277,Indonesia
1,01/01/2008,120.309922521,Japan
1,01/01/2008,9.782,Malaysia
1,01/01/2008,2.104248263,New Zealand
1,01/01/2008,5.989503468,Pakistan
1,01/01/2008,6.35,Philippines
1,01/01/2008,0.0049,Singapore
1,01/01/2008,66.0998,South Korea
1,01/01/2008,0.0576387,Sri Lanka
1,01/01/2008,37.047231,Taiwan
1,01/01/2008,14.987905221,Thailand
1,01/01/2008,11.737350144,Vietnam
1,01/01/2009,23.485382631,Canada
1,01/01/2009,10.296341263,Mexico
1,01/01/2009,471.399518161,US
1,01/01/2009,0.827251768,Argentina
1,01/01/2009,11.109816016,Brazil
1,01/01/2009,3.994632479,Chile
1,01/01/2009,4.084336551,Colombia
1,01/01/2009,0,Ecuador
1,01/01/2009,0.829225184,Peru
1,01/01/2009,0,Trinidad & Tobago
1,01/01/2009,0.237253,Venezuela
1,01/01/2009,2.871090651,Austria
1,01/01/2009,2.953149,Belgium
1,01/01/2009,6.345089,Bulgaria
1,01/01/2009,0.506722,Croatia
1,01/01/2009,0.011882089,Cyprus
1,01/01/2009,18.192272,Czech Republic
1,01/01/2009,4.031242152,Denmark
1,01/01/2009,3.052638,Estonia
1,01/01/2009,5.373148944,Finland
1,01/01/2009,10.750499,France
1,01/01/2009,71.736237007,Germany
1,01/01/2009,8.427188,Greece
1,01/01/2009,2.55523,Hungary
1,01/01/2009,0.088372982,Iceland
1,01/01/2009,1.995,Ireland
1,01/01/2009,12.36659,Italy
1,01/01/2009,0.0857,Latvia
1,01/01/2009,0.1683,Lithuania
1,01/01/2009,0.0669,Luxembourg
1,01/01/2009,7.499761154,Netherlands
1,01/01/2009,1.337062,North Macedonia
1,01/01/2009,0.558899398,Norway
1,01/01/2009,51.83789529,Poland
1,01/01/2009,2.856117,Portugal
1,01/01/2009,7.533243,Romania
1,01/01/2009,3.830075,Slovakia
1,01/01/2009,1.407236,Slovenia
1,01/01/2009,9.43,Spain
1,01/01/2009,1.997202,Sweden
1,01/01/2009,0.14784561,Switzerland
1,01/01/2009,30.898,Turkey
1,01/01/2009,35.87,Ukraine
1,01/01/2009,29.792588514,United Kingdom
1,01/01/2009,0.003697334,Azerbaijan
1,01/01/2009,0.617091769,Belarus
1,01/01/2009,30.93664,Kazakhstan
1,01/01/2009,92.1538247,Russian Federation
1,01/01/2009,0,Turkmenistan
1,01/01/2009,,USSR
1,01/01/2009,1.016692545,Uzbekistan
1,01/01/2009,1.357613,Iran
1,01/01/2009,0,Iraq
1,01/01/2009,7.735660838,Israel
1,01/01/2009,0,Kuwait
1,01/01/2009,0.0166476,Oman
1,01/01/2009,0,Qatar
1,01/01/2009,0.023514519,Saudi Arabia
1,01/01/2009,0.27388,United Arab Emirates
1,01/01/2009,0.486,Algeria
1,01/01/2009,0.618898,Egypt
1,01/01/2009,2.7059307,Morocco
1,01/01/2009,93.82369282,South Africa
1,01/01/2009,2.029580367,Eastern Africa
1,01/01/2009,56.317280962,Australia
1,01/01/2009,0.774204,Bangladesh
1,01/01/2009,1685.778269179,China
1,01/01/2009,7.158020445,China Hong Kong SAR
1,01/01/2009,280.831681392,India
1,01/01/2009,33.1723917,Indonesia
1,01/01/2009,101.632444359,Japan
1,01/01/2009,10.623,Malaysia
1,01/01/2009,1.599983055,New Zealand
1,01/01/2009,4.925797885,Pakistan
1,01/01/2009,6.06,Philippines
1,01/01/2009,0.004,Singapore
1,01/01/2009,68.595,South Korea
1,01/01/2009,0.0586656,Sri Lanka
1,01/01/2009,35.223986,Taiwan
1,01/01/2009,15.03826625,Thailand
1,01/01/2009,11.16427518,Vietnam
1,01/01/2010,24.765572752,Canada
1,01/01/2010,12.73592044,Mexico
1,01/01/2010,498.756804197,US
1,01/01/2010,1.158390374,Argentina
1,01/01/2010,14.46239387,Brazil
1,01/01/2010,4.4909,Chile
1,01/01/2010,4.807165992,Colombia
1,01/01/2010,0,Ecuador
1,01/01/2010,0.813222509,Peru
1,01/01/2010,0,Trinidad & Tobago
1,01/01/2010,0.199292,Venezuela
1,01/01/2010,3.37581079,Austria
1,01/01/2010,3.748968,Belgium
1,01/01/2010,6.882801,Bulgaria
1,01/01/2010,0.682701,Croatia
1,01/01/2010,0.014654015,Cyprus
1,01/01/2010,18.7774,Czech Republic
1,01/01/2010,3.832645389,Denmark
1,01/01/2010,3.908748,Estonia
1,01/01/2010,6.786328461,Finland
1,01/01/2010,11.510824,France
1,01/01/2010,77.056940862,Germany
1,01/01/2010,7.868064,Greece
1,01/01/2010,2.692066,Hungary
1,01/01/2010,0.0931499,Iceland
1,01/01/2010,1.986,Ireland
1,01/01/2010,13.673905,Italy
1,01/01/2010,0.1094,Latvia
1,01/01/2010,0.207,Lithuania
1,01/01/2010,0.067,Luxembourg
1,01/01/2010,7.547530333,Netherlands
1,01/01/2010,1.294692,North Macedonia
1,01/01/2010,0.76191841,Norway
1,01/01/2010,55.075069265,Poland
1,01/01/2010,1.647627,Portugal
1,01/01/2010,7.041684,Romania
1,01/01/2010,3.850997,Slovakia
1,01/01/2010,1.435701,Slovenia
1,01/01/2010,6.897,Spain
1,01/01/2010,2.754147,Sweden
1,01/01/2010,0.148323302,Switzerland
1,01/01/2010,31.438,Turkey
1,01/01/2010,38.251,Ukraine
1,01/01/2010,30.927805093,United Kingdom
1,01/01/2010,0.005546002,Azerbaijan
1,01/01/2010,0.645515807,Belarus
1,01/01/2010,33.38398,Kazakhstan
1,01/01/2010,90.543222,Russian Federation
1,01/01/2010,0,Turkmenistan
1,01/01/2010,,USSR
1,01/01/2010,0.940469886,Uzbekistan
1,01/01/2010,1.285741,Iran
1,01/01/2010,0,Iraq
1,01/01/2010,7.731707972,Israel
1,01/01/2010,0.003844288,Kuwait
1,01/01/2010,0.045309977,Oman
1,01/01/2010,0,Qatar
1,01/01/2010,0.067586348,Saudi Arabia
1,01/01/2010,0.658024,United Arab Emirates
1,01/01/2010,0.31,Algeria
1,01/01/2010,0.46401,Egypt
1,01/01/2010,2.78722158,Morocco
1,01/01/2010,92.823404835,South Africa
1,01/01/2010,2.777723001,Eastern Africa
1,01/01/2010,52.237528666,Australia
1,01/01/2010,0.808691,Bangladesh
1,01/01/2010,1748.948915741,China
1,01/01/2010,6.227261871,China Hong Kong SAR
1,01/01/2010,290.381755905,India
1,01/01/2010,39.48042,Indonesia
1,01/01/2010,115.713942107,Japan
1,01/01/2010,14.777,Malaysia
1,01/01/2010,1.380465579,New Zealand
1,01/01/2010,4.628610447,Pakistan
1,01/01/2010,7.02,Philippines
1,01/01/2010,0.0078,Singapore
1,01/01/2010,77.1418,South Korea
1,01/01/2010,0.059931906,Sri Lanka
1,01/01/2010,37.636304,Taiwan
1,01/01/2010,15.43290966,Thailand
1,01/01/2010,14.55289925,Vietnam
1,01/01/2011,22.182526034,Canada
1,01/01/2011,14.731473727,Mexico
1,01/01/2011,470.59943288,US
1,01/01/2011,1.256977237,Argentina
1,01/01/2011,15.448813454,Brazil
1,01/01/2011,5.7598,Chile
1,01/01/2011,3.892212187,Colombia
1,01/01/2011,0,Ecuador
1,01/01/2011,0.817856119,Peru
1,01/01/2011,0,Trinidad & Tobago
1,01/01/2011,0.205132,Venezuela
1,01/01/2011,3.466864697,Austria
1,01/01/2011,3.529575,Belgium
1,01/01/2011,8.094959,Bulgaria
1,01/01/2011,0.702722,Croatia
1,01/01/2011,0.006892623,Cyprus
1,01/01/2011,18.485698,Czech Republic
1,01/01/2011,3.23821999,Denmark
1,01/01/2011,4.16937,Estonia
1,01/01/2011,5.51311264,Finland
1,01/01/2011,9.768431,France
1,01/01/2011,78.313939047,Germany
1,01/01/2011,7.897635,Greece
1,01/01/2011,2.712595,Hungary
1,01/01/2011,0.0931499,Iceland
1,01/01/2011,1.949,Ireland
1,01/01/2011,15.328459,Italy
1,01/01/2011,0.111,Latvia
1,01/01/2011,0.2397,Lithuania
1,01/01/2011,0.0584,Luxembourg
1,01/01/2011,7.444826598,Netherlands
1,01/01/2011,1.478639,North Macedonia
1,01/01/2011,0.845514474,Norway
1,01/01/2011,54.962835578,Poland
